resp_id,worker_pre,att_covid_selfsevere,age,weight_main
8842,no,Somewhat disagree,31,1.09028947598
8843,yes,Strongly agree,20,0.135337027888
8844,no,Somewhat agree,69,0.712405829032
8845,yes,Somewhat disagree,34,0.545449653373
8846,no,Neutral,62,0.62235850027
8847,yes,Somewhat disagree,60,0.551045663935
8848,no,Strongly disagree,55,0.571264584855
8849,no,Strongly agree,68,0.964646500021
8850,yes,Somewhat disagree,55,1.14239553809
8851,no,Strongly agree,33,1.39795123697
8852,no,Neutral,77,0.811631010057
8853,yes,Strongly disagree,71,0.271910478951
8854,no,Neutral,68,0.627778989865
8856,no,Somewhat disagree,26,0.606465390945
8857,no,Strongly agree,80,1.3240748836
8858,yes,Somewhat agree,45,1.43564440455
8859,yes,Neutral,68,1.4137490128
8860,yes,Strongly agree,40,0.21318419814
8861,no,Neutral,79,0.52346641319
8863,yes,Somewhat disagree,30,0.412981126019
8864,no,Neutral,18,4.30261892216
8865,no,Somewhat agree,68,0.688645050889
8866,yes,Strongly agree,40,1.02030880325
8867,no,Strongly agree,58,1.63961708215
8868,yes,Somewhat disagree,55,2.68024484983
8869,no,Strongly disagree,70,0.279170361183
8870,no,Neutral,63,2.78796465183
8872,yes,Somewhat agree,35,0.734460161381
8873,yes,Neutral,24,1.75088562298
8874,yes,Strongly agree,57,0.643855231795
8875,no,Somewhat disagree,23,0.560203503713
8876,yes,Somewhat disagree,43,4.27250874341
8877,no,Strongly agree,74,2.57841320722
8878,yes,Strongly agree,66,0.92691884191
8879,yes,Neutral,30,1.14751611458
8880,no,Somewhat agree,61,0.723769093287
8881,yes,Strongly agree,65,1.93806332855
8882,no,Somewhat agree,62,0.477910812695
8883,yes,Somewhat disagree,62,0.285779155099
8884,yes,Neutral,67,1.7841279937
8885,no,Somewhat disagree,47,7.98364481047
8886,no,Strongly agree,57,0.337250881301
8887,no,Somewhat agree,68,0.630626363415
8888,no,Somewhat agree,71,0.574799767403
8889,no,Neutral,73,0.13800795833500001
8890,no,Somewhat agree,69,0.341053541114
8891,no,Somewhat agree,66,1.35447812087
8892,no,Strongly agree,64,0.477251995763
8893,no,Somewhat agree,81,0.274051009277
8894,no,Somewhat agree,38,0.483398597254
8895,yes,Strongly agree,72,0.193182904471
8896,yes,Strongly agree,31,0.514101572637
8897,no,Somewhat agree,57,0.149766126472
8898,yes,Somewhat disagree,66,2.36923896218
8900,no,Strongly agree,68,0.179575367052
8901,yes,Somewhat disagree,76,1.70486499857
8906,no,Somewhat agree,51,0.394535316939
8908,no,Somewhat disagree,79,0.274051009277
8909,no,Neutral,66,2.23788886859
8910,yes,Strongly agree,40,1.23052039313
8913,no,Strongly agree,57,0.620945156957
8915,yes,Somewhat disagree,55,1.0832265422
8916,yes,Somewhat disagree,59,0.205761208126
8919,yes,Somewhat agree,65,0.569146371186
8920,no,Neutral,74,0.0723958186621
8922,no,Strongly agree,73,1.87679826563
8925,yes,Strongly agree,65,0.652754369295
8926,yes,Somewhat disagree,56,0.205761208126
8927,yes,Somewhat agree,64,0.0328358837745
8931,no,Somewhat agree,61,0.438155727144
8932,yes,Strongly agree,43,0.303678338844
8934,yes,Strongly agree,88,0.0539831531441
8937,yes,Strongly agree,62,1.01814054866
8938,yes,Strongly agree,25,0.760875213583
8939,yes,Strongly agree,64,2.47707338051
8940,yes,Strongly agree,49,2.35315946918
8943,no,Neutral,73,1.31393419169
8944,no,Strongly agree,67,2.6411660792
8945,yes,Neutral,47,2.19547468241
8946,yes,Somewhat disagree,41,1.74296195409
8948,yes,Strongly agree,60,0.133417167258
8951,no,Neutral,65,0.312188163409
8958,yes,Somewhat agree,50,0.694481228946
8960,yes,Somewhat disagree,43,0.382734234871
8961,yes,Strongly agree,61,0.0948915382056
8962,yes,Somewhat disagree,56,1.1844140562
8963,yes,Somewhat agree,87,2.53486365438
8964,yes,Strongly agree,65,0.459505349358
8965,yes,Strongly agree,65,0.712967884475
8966,yes,Neutral,48,0.315224277756
8968,yes,Strongly disagree,67,0.596485643193
8969,yes,Somewhat disagree,45,2.69006639838
8970,yes,Strongly agree,53,0.661581884812
8971,yes,Somewhat agree,64,2.20074672055
8973,no,Strongly disagree,88,0.0217022437809
8974,yes,Somewhat agree,50,0.637478325386
8976,yes,Somewhat disagree,60,0.0302481315625
8977,yes,Somewhat disagree,85,1.21227743228
8978,yes,Strongly agree,86,0.192903455253
8980,yes,Somewhat disagree,30,1.24348690678
8981,no,Strongly agree,79,1.89360310125
8982,yes,Somewhat disagree,61,7.65794649948
8983,no,Strongly disagree,48,0.158798064329
8986,yes,Neutral,64,0.141159949809
8987,yes,Somewhat agree,51,0.574749981817
8988,yes,Neutral,60,1.48090723928
8990,yes,Somewhat disagree,54,0.154736076502
8991,yes,Somewhat agree,59,3.28681589364
8996,yes,Strongly agree,52,0.665482463259
8999,yes,Neutral,35,0.384260646993
9000,no,Strongly agree,58,0.704575773484
9003,no,Somewhat agree,66,1.06528245123
9005,no,Neutral,72,0.193808986408
9006,yes,Somewhat disagree,53,0.576263522417
9008,yes,Neutral,56,0.605558494382
9009,yes,Strongly disagree,54,2.2691034298
9010,no,Neutral,74,0.516717055355
9011,no,Somewhat agree,70,0.323448027916
9012,yes,Somewhat agree,24,0.0951896332258
9013,yes,Strongly disagree,36,1.20878343248
9014,yes,Somewhat disagree,34,0.367656377215
9015,yes,Somewhat agree,65,0.221676818986
9018,no,Neutral,82,0.0502986234404
9022,yes,Strongly agree,58,1.26660021721
9025,yes,Strongly agree,68,0.0302481315625
9026,no,Somewhat agree,74,0.0723958186621
9027,no,Strongly agree,71,0.0302249906853
9029,yes,Neutral,60,0.275885094636
9030,no,Strongly agree,66,0.922783427094
9031,no,Somewhat agree,65,0.2933642451
9032,no,Somewhat agree,64,0.232310128316
9033,yes,Somewhat agree,45,0.601265060469
9034,no,Strongly agree,64,1.01620464242
9035,no,Strongly agree,66,0.515283707215
9037,no,Somewhat agree,54,0.522612178955
9038,yes,Strongly agree,30,0.655210379745
9039,no,Somewhat agree,65,0.248585687306
9041,yes,Somewhat agree,33,0.411080526307
9042,yes,Strongly agree,58,0.557713122313
9043,no,Neutral,90,0.701472639201
9044,yes,Neutral,18,1.20378918709
9045,no,Neutral,73,0.779005048091
9046,yes,Somewhat agree,34,0.350373742313
9048,no,Strongly agree,60,0.270883660539
9049,yes,Somewhat agree,62,2.20469143946
9050,yes,Strongly disagree,55,1.23195820843
9052,yes,Somewhat agree,62,0.31449661839
9055,yes,Somewhat disagree,63,1.06036528234
9056,no,Neutral,67,1.69301028892
9057,no,Neutral,28,6.23057375167
9058,yes,Strongly agree,67,0.459505349358
9059,no,Strongly agree,72,0.579191964218
9060,yes,Neutral,59,8.4676103692
9061,no,Strongly agree,70,0.60817829448
9062,yes,Strongly disagree,45,1.78120269453
9063,yes,Strongly agree,47,1.96873013468
9064,yes,Somewhat disagree,36,0.447441248105
9065,yes,Somewhat disagree,45,1.02252246374
9066,no,Somewhat agree,28,1.58153348179
9067,no,Somewhat agree,22,0.686875518652
9068,no,Somewhat disagree,25,1.26676958766
9069,no,Strongly agree,64,0.591594423074
9070,yes,Somewhat agree,65,1.56603347811
9071,yes,Neutral,68,0.221676818986
9072,yes,Somewhat agree,23,0.119317547663
9073,yes,Somewhat disagree,62,1.58052758072
9074,yes,Strongly agree,30,0.189421608818
9075,yes,Somewhat disagree,35,0.186901027122
9076,yes,Somewhat disagree,30,0.506414748614
9077,yes,Strongly agree,24,1.85361418008
9078,yes,Somewhat agree,32,0.423710731076
9080,yes,Strongly agree,33,2.30318915137
9081,no,Neutral,39,0.438027926958
9082,yes,Somewhat agree,35,0.674175793708
9083,yes,Somewhat disagree,45,0.514982561778
9086,no,Strongly agree,87,0.283972517566
9087,no,Somewhat agree,65,2.55331195834
9088,yes,Strongly agree,51,0.0973529076131
9089,yes,Somewhat agree,26,2.247210949
9090,no,Strongly agree,75,0.615214114798
9091,yes,Somewhat disagree,63,0.164380989512
9093,yes,Somewhat disagree,53,1.36409392711
9094,no,Strongly agree,40,0.299443502787
9095,no,Somewhat agree,60,0.387642963255
9096,yes,Somewhat agree,34,0.193382091209
9097,yes,Somewhat agree,55,1.95184580901
9098,yes,Strongly disagree,69,0.630430208022
9099,no,Somewhat agree,30,1.35053726422
9101,yes,Strongly disagree,31,0.523920423952
9102,yes,Strongly disagree,41,1.95226775093
9103,no,Somewhat agree,59,1.44948286033
9104,yes,Strongly agree,31,0.6163052495
9105,yes,Somewhat agree,77,1.29114742289
9106,yes,Strongly disagree,27,2.28147158942
9107,yes,Somewhat disagree,59,9.82976202799
9108,no,Somewhat disagree,69,0.672542545574
9109,yes,Neutral,70,0.151583072206
9110,no,Neutral,34,2.91486301103
9111,no,Neutral,68,1.00026182385
9112,yes,Somewhat agree,28,0.4146033167
9113,yes,Somewhat agree,31,0.0752652311786
9114,yes,Somewhat agree,23,1.37118831809
9115,yes,Somewhat agree,39,0.329040264094
9116,yes,Strongly agree,27,0.213492168812
9117,yes,Somewhat agree,45,0.497770835997
9118,yes,Somewhat agree,48,1.13951810533
9119,no,Somewhat disagree,34,1.45031929038
9120,yes,Strongly disagree,26,0.387444268051
9122,yes,Somewhat disagree,44,3.88081789466
9123,no,Strongly agree,63,0.438138700668
9125,yes,Neutral,62,1.40344816757
9126,yes,Somewhat disagree,61,1.22337145657
9127,yes,Somewhat agree,43,1.52774368709
9128,yes,Somewhat agree,39,1.7435548038
9129,yes,Somewhat agree,41,0.751852906898
9130,no,Somewhat agree,37,0.721983353458
9131,no,Neutral,45,0.103453841961
9132,yes,Somewhat agree,29,1.49848376744
9133,yes,Strongly agree,23,7.82593318531
9134,yes,Strongly disagree,41,1.18625609324
9135,no,Neutral,36,3.78508486507
9136,yes,Somewhat agree,51,2.02362351751
9137,yes,Somewhat disagree,40,0.0787144419303
9138,no,Somewhat agree,71,0.579191964218
9139,no,Somewhat agree,72,1.89360310125
9140,yes,Strongly agree,18,0.721032212957
9141,no,Strongly agree,69,0.154911918077
9142,no,Strongly agree,57,1.23029645594
9143,yes,Somewhat agree,32,1.86893049739
9144,yes,Neutral,29,1.14790833777
9145,no,Strongly agree,73,1.03871532341
9146,no,Strongly agree,74,6.40484716569
9147,no,Strongly disagree,80,0.210054420884
9150,no,Strongly agree,78,0.31785069825
9151,no,Somewhat disagree,34,1.27523567527
9152,yes,Neutral,60,0.704633407471
9153,no,Strongly agree,68,0.943799500852
9154,yes,Strongly agree,60,0.461569135515
9155,no,Strongly agree,49,3.6826234491
9156,yes,Strongly disagree,43,1.06712828649
9158,yes,Somewhat disagree,62,0.191648254807
9159,no,Strongly agree,82,0.646719772578
9160,no,Strongly agree,53,1.02711107177
9162,yes,Neutral,58,0.315256673356
9163,no,Strongly agree,78,2.80166940403
9165,no,Strongly agree,32,2.10318354351
9166,yes,Somewhat agree,39,1.63973562788
9167,no,Somewhat agree,54,1.32128070743
9169,yes,Somewhat disagree,24,0.327602293262
9170,yes,Strongly agree,25,0.214017551196
9171,yes,Strongly agree,44,0.453936148009
9173,yes,Strongly agree,66,3.95150786806
9174,yes,Strongly agree,55,0.112502843249
9175,no,Neutral,71,1.21087724402
9176,yes,Strongly agree,42,1.83812684367
9178,no,Strongly agree,63,5.75424545078
9179,no,Strongly agree,70,0.51390563196
9180,yes,Neutral,46,3.14768862656
9181,no,Somewhat agree,19,0.801192082267
9182,no,Strongly agree,77,0.303984953257
9183,no,Somewhat agree,41,0.136703907982
9184,yes,Somewhat disagree,26,0.219915492853
9185,no,Somewhat agree,62,0.358592016208
9187,no,Somewhat agree,25,0.270080656307
9188,no,Neutral,52,1.30752499293
9189,no,Strongly agree,70,0.538738141076
9191,no,Somewhat disagree,67,0.195599429345
9192,no,Somewhat agree,72,0.343920346455
9193,yes,Strongly disagree,50,1.27839535645
9194,no,Somewhat agree,67,0.899464192343
9196,yes,Somewhat disagree,64,3.30656520241
9197,yes,Neutral,50,0.202690253843
9198,yes,Neutral,42,0.674175793708
9199,yes,Somewhat disagree,45,1.80472188681
9200,no,Somewhat disagree,71,0.108220256185
9201,no,Neutral,81,0.359759531603
9202,yes,Strongly disagree,45,0.767673428446
9203,yes,Somewhat disagree,53,8.18677650079
9204,no,Somewhat agree,66,3.54285561938
9205,no,Somewhat agree,74,0.0908429001082
9207,yes,Somewhat disagree,49,0.694481228946
9208,no,Somewhat agree,72,0.695174588663
9209,yes,Neutral,60,3.59452359484
9210,no,Strongly agree,71,1.08368268724
9211,no,Somewhat agree,90,0.359759531603
9212,yes,Somewhat disagree,72,1.19729523022
9216,yes,Somewhat disagree,63,0.571320800738
9217,no,Somewhat agree,67,0.0928037946798
9218,yes,Somewhat agree,58,0.371109418536
9219,no,Strongly agree,72,0.26787204898
9220,yes,Neutral,55,0.796062055677
9221,no,Somewhat agree,81,0.665771204159
9222,yes,Somewhat disagree,69,3.84032481441
9224,yes,Strongly disagree,58,1.1844140562
9225,no,Somewhat agree,22,0.225635626103
9226,no,Somewhat agree,61,3.55901060679
9227,yes,Neutral,20,0.779486456569
9229,no,Strongly agree,84,0.167169089603
9230,no,Strongly disagree,70,0.81334530096
9231,no,Strongly agree,34,0.577361052515
9234,yes,Neutral,19,0.227507402958
9235,yes,Somewhat agree,51,2.68024484983
9236,no,Somewhat agree,71,0.81140469674
9238,yes,Strongly agree,57,0.661581884812
9240,no,Strongly agree,46,0.224655376433
9241,no,Strongly agree,71,0.339343281346
9243,yes,Neutral,48,2.06413418949
9244,no,Somewhat agree,84,0.579191964218
9245,yes,Somewhat agree,72,0.252179362344
9249,no,Strongly agree,65,0.589192770715
9250,no,Strongly agree,68,0.305789137869
9251,yes,Somewhat agree,51,0.557713122313
9252,yes,Somewhat agree,55,2.04572014291
9253,no,Neutral,87,0.895921313015
9254,yes,Strongly agree,67,1.26657282865
9256,no,Neutral,66,0.204237960411
9257,no,Somewhat agree,60,1.37169402023
9258,yes,Neutral,28,2.00937579824
9259,no,Somewhat disagree,69,1.73806277527
9260,yes,Strongly agree,53,1.23995504067
9261,yes,Somewhat agree,55,0.622998154619
9262,no,Somewhat disagree,68,0.235659981821
9263,yes,Neutral,23,0.287702915652
9264,yes,Strongly agree,54,0.663085674481
9265,no,Somewhat agree,84,0.208383878488
9266,no,Neutral,82,0.324230658825
9267,yes,Neutral,62,0.605273988469
9268,no,Somewhat disagree,21,1.13956690038
9269,yes,Somewhat agree,26,1.78922432355
9270,yes,Neutral,47,0.405207822461
9271,yes,Somewhat disagree,21,1.12834149697
9272,yes,Somewhat agree,56,1.265185934
9273,no,Strongly disagree,67,2.42516060184
9274,no,Somewhat agree,87,2.09403393147
9275,yes,Strongly disagree,53,0.20517374481
9276,yes,Neutral,55,0.66175136716
9279,no,Strongly agree,72,1.13054585869
9280,yes,Somewhat agree,61,1.39035782845
9281,yes,Somewhat agree,65,0.461569135515
9282,yes,Neutral,68,0.184797103654
9283,no,Strongly agree,72,1.79725061445
9285,no,Somewhat agree,56,0.716413837266
9286,yes,Somewhat agree,67,0.704633407471
9289,no,Somewhat agree,74,0.363776739971
9290,yes,Strongly agree,61,2.08670103704
9291,yes,Somewhat disagree,24,0.644390635585
9292,yes,Somewhat agree,47,0.309269573243
9293,no,Somewhat agree,66,0.930094468025
9294,yes,Somewhat agree,63,0.51515933589
9295,no,Somewhat agree,72,0.11880609578
9296,yes,Strongly agree,54,0.682285715091
9297,no,Somewhat disagree,68,0.148634683336
9298,no,Neutral,76,0.194210858569
9299,no,Strongly agree,71,0.182469643293
9300,no,Strongly agree,80,1.3240748836
9301,no,Strongly agree,69,0.380716226971
9302,yes,Somewhat disagree,25,5.41072512207
9303,yes,Strongly agree,64,0.533451549473
9304,yes,Strongly disagree,39,1.10882114913
9305,no,Somewhat agree,75,0.0158650028864
9306,yes,Strongly agree,35,1.6357883276
9307,yes,Somewhat agree,50,0.853864674603
9308,yes,Somewhat agree,51,0.458130072517
9310,yes,Somewhat disagree,62,0.301718457598
9312,no,Strongly agree,70,0.709864840099
9313,yes,Somewhat agree,52,1.29341505828
9314,yes,Neutral,61,0.426396413397
9315,no,Strongly agree,78,0.0585268899151
9316,yes,Neutral,65,0.301718457598
9317,yes,Strongly agree,29,0.175081134916
9318,no,Strongly disagree,82,0.283926561764
9319,no,Strongly disagree,67,1.40115588755
9320,yes,Strongly agree,34,0.912431895925
9321,no,Strongly agree,61,0.387536621596
9322,yes,Strongly disagree,47,1.82083780446
9323,yes,Somewhat agree,59,1.80813154101
9324,no,Strongly agree,71,0.359759531603
9325,yes,Strongly agree,60,0.442446984523
9326,yes,Neutral,25,0.461800322343
9327,yes,Somewhat disagree,33,0.324192919275
9328,yes,Strongly agree,54,1.01170315902
9329,no,Somewhat disagree,70,0.235659981821
9330,yes,Strongly agree,71,0.062745615013
9331,no,Neutral,28,0.895137885649
9332,yes,Neutral,66,1.38220190878
9333,no,Somewhat agree,78,0.630626363415
9334,yes,Somewhat disagree,60,0.238866464199
9335,yes,Neutral,45,1.96873013468
9337,no,Strongly agree,71,0.226947072745
9341,yes,Somewhat disagree,61,0.18390347585
9342,yes,Somewhat agree,43,0.455929387525
9344,yes,Strongly disagree,36,0.317437219568
9345,yes,Strongly disagree,48,0.411105678899
9346,no,Strongly agree,80,1.3240748836
9347,no,Strongly agree,71,0.027908687888
9348,yes,Neutral,35,0.274796891106
9349,yes,Somewhat agree,59,0.699383319256
9350,yes,Neutral,25,0.273228218953
9351,no,Neutral,43,0.780873410009
9352,no,Somewhat agree,71,0.173447320811
9353,no,Strongly agree,59,0.894249810682
9354,no,Neutral,38,0.804838803931
9355,no,Strongly agree,71,1.55948180268
9356,no,Neutral,66,0.711035604512
9357,yes,Somewhat disagree,29,0.739178180708
9358,yes,Somewhat agree,31,0.699666913423
9359,yes,Neutral,22,1.3465121827
9360,no,Somewhat disagree,73,0.261183934793
9361,yes,Strongly agree,29,2.81025616002
9362,yes,Somewhat agree,38,0.0322350152212
9363,yes,Strongly agree,67,0.951128659741
9364,yes,Neutral,31,0.621895814939
9365,no,Strongly disagree,68,0.358378869781
9366,yes,Somewhat agree,34,0.668889273348
9367,no,Somewhat agree,52,0.459385033574
9368,yes,Strongly agree,32,1.24802163354
9369,yes,Strongly disagree,40,0.12621114035
9370,yes,Somewhat disagree,37,0.1721209286
9371,yes,Somewhat agree,23,2.65911481042
9372,yes,Neutral,51,0.458130072517
9373,no,Somewhat agree,57,1.08429167387
9374,yes,Somewhat agree,53,1.64249618378
9375,yes,Strongly agree,24,0.895973416806
9376,yes,Somewhat agree,20,0.730098616944
9377,no,Strongly agree,57,4.98222563314
9378,yes,Somewhat agree,41,1.28744311481
9379,no,Strongly agree,61,0.42624846472
9380,no,Neutral,66,0.726660441078
9381,no,Strongly agree,23,0.417202610475
9382,yes,Neutral,23,0.561364100453
9383,yes,Neutral,42,0.540755999939
9386,yes,Strongly agree,30,0.639951555173
9387,yes,Somewhat agree,53,0.614382226996
9388,no,Strongly agree,56,1.10691473992
9389,no,Strongly agree,51,0.554718099338
9390,yes,Strongly disagree,42,0.448831253341
9391,yes,Somewhat agree,47,1.4610424986
9392,yes,Somewhat disagree,34,0.289815193662
9393,yes,Strongly agree,68,1.10996491833
9394,yes,Neutral,53,2.19547468241
9395,yes,Strongly disagree,26,0.067365941503
9397,yes,Somewhat disagree,41,0.623956124104
9398,yes,Neutral,35,0.584911712381
9399,yes,Strongly disagree,69,0.630430208022
9400,yes,Strongly agree,52,0.0615845600027
9401,yes,Neutral,23,0.474648726181
9402,no,Strongly agree,60,4.14283728488
9403,no,Strongly agree,70,0.423006844589
9404,no,Strongly disagree,75,0.455373149384
9406,yes,Neutral,50,1.4610424986
9407,no,Strongly agree,20,0.301971774
9409,no,Strongly agree,81,0.377962891579
9410,yes,Strongly agree,58,0.260083593051
9412,yes,Somewhat disagree,39,0.220037691323
9413,yes,Strongly agree,38,0.142977857619
9414,yes,Somewhat agree,50,0.216974472981
9415,yes,Neutral,34,0.66990370357
9416,no,Somewhat agree,55,0.224799615293
9417,no,Somewhat agree,71,0.328058974746
9418,yes,Somewhat disagree,53,4.10445439249
9419,yes,Strongly agree,65,0.482522188368
9420,no,Somewhat agree,67,0.364997477369
9421,yes,Strongly agree,47,0.787315921725
9424,no,Strongly agree,73,1.41129923407
9425,no,Strongly agree,67,1.10116135644
9426,yes,Somewhat agree,48,0.776113889899
9427,yes,Strongly disagree,57,0.113927511273
9428,yes,Seen but unanswered,43,2.08058281745
9429,yes,Somewhat agree,49,0.973177125686
9430,yes,Somewhat agree,63,0.714892570187
9431,yes,Somewhat disagree,34,0.411995901319
